page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
LTMD-CN4-G1972-VP123,LTMD-CN4-G1972,1972,4,123,3,80,87.20,0.0875,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP124,LTMD-CN4-G1972,1972,4,124,3,79,90.87,0.0506,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP125,LTMD-CN4-G1972,1972,4,125,3,20,90.79,0.0500,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP126,LTMD-CN4-G1972,1972,4,126,3,6,89.58,0.1667,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP127,LTMD-CN4-G1972,1972,4,127,3,108,92.01,0.0370,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP128,LTMD-CN4-G1972,1972,4,128,3,115,90.54,0.0609,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP129,LTMD-CN4-G1972,1972,4,129,3,4,78.07,0.2500,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP130,LTMD-CN4-G1972,1972,4,130,3,96,92.17,0.0417,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP131,LTMD-CN4-G1972,1972,4,131,3,28,89.10,0.0714,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP132,LTMD-CN4-G1972,1972,4,132,3,47,84.51,0.1277,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP133,LTMD-CN4-G1972,1972,4,133,3,97,92.86,0.0206,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP134,LTMD-CN4-G1972,1972,4,134,3,138,89.39,0.0725,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP135,LTMD-CN4-G1972,1972,4,135,3,125,90.63,0.0480,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP136,LTMD-CN4-G1972,1972,4,136,3,103,84.50,0.1553,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP137,LTMD-CN4-G1972,1972,4,137,3,87,90.74,0.0575,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP138,LTMD-CN4-G1972,1972,4,138,3,105,91.06,0.0476,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP139,LTMD-CN4-G1972,1972,4,139,3,53,92.71,0.0189,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP140,LTMD-CN4-G1972,1972,4,140,3,152,92.15,0.0395,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP141,LTMD-CN4-G1972,1972,4,141,3,146,90.00,0.0342,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP142,LTMD-CN4-G1972,1972,4,142,3,95,89.95,0.0526,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP143,LTMD-CN4-G1972,1972,4,143,11,32,45.48,0.6875,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP144,LTMD-CN4-G1972,1972,4,144,3,60,89.69,0.0667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP145,LTMD-CN4-G1972,1972,4,145,3,174,87.60,0.0805,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP146,LTMD-CN4-G1972,1972,4,146,3,103,90.35,0.0583,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP147,LTMD-CN4-G1972,1972,4,147,3,46,89.02,0.0870,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP148,LTMD-CN4-G1972,1972,4,148,3,36,90.98,0.0556,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP149,LTMD-CN4-G1972,1972,4,149,3,73,88.78,0.0822,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP150,LTMD-CN4-G1972,1972,4,150,3,95,86.40,0.1158,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP151,LTMD-CN4-G1972,1972,4,151,3,77,89.79,0.0649,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP152,LTMD-CN4-G1972,1972,4,152,3,119,91.48,0.0504,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP153,LTMD-CN4-G1972,1972,4,153,3,6,71.07,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP154,LTMD-CN4-G1972,1972,4,154,3,62,87.41,0.0968,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP155,LTMD-CN4-G1972,1972,4,155,3,106,86.08,0.0755,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP156,LTMD-CN4-G1972,1972,4,156,3,111,86.15,0.1081,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP157,LTMD-CN4-G1972,1972,4,157,3,71,90.75,0.0141,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP158,LTMD-CN4-G1972,1972,4,158,3,86,92.47,0.0233,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP159,LTMD-CN4-G1972,1972,4,159,3,44,79.87,0.1591,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP160,LTMD-CN4-G1972,1972,4,160,3,117,86.04,0.1111,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP161,LTMD-CN4-G1972,1972,4,161,3,122,88.43,0.0738,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP162,LTMD-CN4-G1972,1972,4,162,3,167,90.01,0.0479,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP163,LTMD-CN4-G1972,1972,4,163,3,23,46.05,0.6522,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP164,LTMD-CN4-G1972,1972,4,164,3,27,91.96,0.0370,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP165,LTMD-CN4-G1972,1972,4,165,3,28,88.47,0.0714,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP166,LTMD-CN4-G1972,1972,4,166,3,1,73.48,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP167,LTMD-CN4-G1972,1972,4,167,3,42,89.04,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP168,LTMD-CN4-G1972,1972,4,168,3,78,86.61,0.1026,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP169,LTMD-CN4-G1972,1972,4,169,3,75,79.67,0.2267,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP170,LTMD-CN4-G1972,1972,4,170,3,128,87.47,0.0938,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP171,LTMD-CN4-G1972,1972,4,171,3,101,91.19,0.0396,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP172,LTMD-CN4-G1972,1972,4,172,3,148,90.95,0.0473,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP173,LTMD-CN4-G1972,1972,4,173,3,10,83.94,0.1000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP174,LTMD-CN4-G1972,1972,4,174,3,196,91.20,0.0204,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP175,LTMD-CN4-G1972,1972,4,175,11,129,38.68,0.7907,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP176,LTMD-CN4-G1972,1972,4,176,3,171,86.25,0.1228,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP177,LTMD-CN4-G1972,1972,4,177,3,132,89.81,0.0530,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP178,LTMD-CN4-G1972,1972,4,178,3,108,90.89,0.0463,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP179,LTMD-CN4-G1972,1972,4,179,3,85,81.79,0.1765,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP180,LTMD-CN4-G1972,1972,4,180,3,193,90.47,0.0363,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP181,LTMD-CN4-G1972,1972,4,181,3,173,82.88,0.1618,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP182,LTMD-CN4-G1972,1972,4,182,3,108,75.67,0.2407,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP183,LTMD-CN4-G1972,1972,4,183,3,6,94.18,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP184,LTMD-CN4-G1972,1972,4,184,3,205,90.75,0.0439,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP185,LTMD-CN4-G1972,1972,4,185,3,1,73.99,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP186,LTMD-CN4-G1972,1972,4,186,3,158,91.21,0.0570,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP187,LTMD-CN4-G1972,1972,4,187,3,158,87.43,0.0696,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP188,LTMD-CN4-G1972,1972,4,188,3,94,83.25,0.1383,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP189,LTMD-CN4-G1972,1972,4,189,3,110,90.28,0.0455,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP190,LTMD-CN4-G1972,1972,4,190,3,57,93.25,0.0175,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP191,LTMD-CN4-G1972,1972,4,191,3,33,83.98,0.1818,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP192,LTMD-CN4-G1972,1972,4,192,3,119,92.03,0.0420,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP193,LTMD-CN4-G1972,1972,4,193,3,10,76.47,0.2000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP194,LTMD-CN4-G1972,1972,4,194,3,111,89.34,0.0721,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP195,LTMD-CN4-G1972,1972,4,195,3,89,89.80,0.0787,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP196,LTMD-CN4-G1972,1972,4,196,3,90,89.81,0.0889,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP197,LTMD-CN4-G1972,1972,4,197,3,71,91.75,0.0282,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP198,LTMD-CN4-G1972,1972,4,198,3,157,89.02,0.0637,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP199,LTMD-CN4-G1972,1972,4,199,3,29,83.97,0.1379,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP200,LTMD-CN4-G1972,1972,4,200,3,21,93.87,0.0476,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP201,LTMD-CN4-G1972,1972,4,201,3,36,87.73,0.0556,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP202,LTMD-CN4-G1972,1972,4,202,3,74,84.16,0.1351,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP203,LTMD-CN4-G1972,1972,4,203,6,21,33.94,0.8571,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP204,LTMD-CN4-G1972,1972,4,204,3,67,90.61,0.0746,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP205,LTMD-CN4-G1972,1972,4,205,3,22,95.27,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP206,LTMD-CN4-G1972,1972,4,206,3,75,90.15,0.0533,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP207,LTMD-CN4-G1972,1972,4,207,3,112,83.85,0.1250,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP208,LTMD-CN4-G1972,1972,4,208,3,49,86.49,0.0816,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP209,LTMD-CN4-G1972,1972,4,209,3,80,88.44,0.0625,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP210,LTMD-CN4-G1972,1972,4,210,3,78,86.64,0.0641,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP211,LTMD-CN4-G1972,1972,4,211,3,109,84.84,0.1101,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP212,LTMD-CN4-G1972,1972,4,212,3,57,84.70,0.0702,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP213,LTMD-CN4-G1972,1972,4,213,3,126,85.82,0.0794,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1972-VP214,LTMD-CN4-G1972,1972,4,214,11,6,31.38,0.8333,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP001,LTMD-CN4-G1988,1988,4,1,3,6,69.36,0.3333,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,front_zone,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP002,LTMD-CN4-G1988,1988,4,2,6,141,24.83,0.9645,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP003,LTMD-CN4-G1988,1988,4,3,3,4,96.40,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP004,LTMD-CN4-G1988,1988,4,4,3,136,94.08,0.0074,text_detected,0,1,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP005,LTMD-CN4-G1988,1988,4,5,3,168,91.02,0.0357,text_detected,0,1,4,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP006,LTMD-CN4-G1988,1988,4,6,3,308,94.56,0.0032,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP007,LTMD-CN4-G1988,1988,4,7,3,118,75.22,0.2034,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_present;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP008,LTMD-CN4-G1988,1988,4,8,6,132,24.62,0.9394,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP009,LTMD-CN4-G1988,1988,4,9,3,5,80.71,0.2000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP010,LTMD-CN4-G1988,1988,4,10,3,155,90.79,0.0323,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP011,LTMD-CN4-G1988,1988,4,11,6,22,34.57,0.8636,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP012,LTMD-CN4-G1988,1988,4,12,3,67,66.30,0.3284,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP013,LTMD-CN4-G1988,1988,4,13,3,224,90.18,0.0446,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP014,LTMD-CN4-G1988,1988,4,14,3,102,86.17,0.1373,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP015,LTMD-CN4-G1988,1988,4,15,3,71,91.43,0.0141,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP016,LTMD-CN4-G1988,1988,4,16,3,102,89.84,0.0588,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP017,LTMD-CN4-G1988,1988,4,17,3,95,93.20,0.0105,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP018,LTMD-CN4-G1988,1988,4,18,3,228,89.33,0.0746,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP019,LTMD-CN4-G1988,1988,4,19,3,3,94.59,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP020,LTMD-CN4-G1988,1988,4,20,3,142,90.03,0.0704,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP021,LTMD-CN4-G1988,1988,4,21,3,147,85.49,0.1156,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP022,LTMD-CN4-G1988,1988,4,22,3,75,91.70,0.0400,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP023,LTMD-CN4-G1988,1988,4,23,3,75,91.53,0.0400,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP024,LTMD-CN4-G1988,1988,4,24,3,98,93.29,0.0408,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP025,LTMD-CN4-G1988,1988,4,25,3,19,87.97,0.0526,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP026,LTMD-CN4-G1988,1988,4,26,3,40,92.43,0.0250,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP027,LTMD-CN4-G1988,1988,4,27,3,5,63.04,0.4000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP028,LTMD-CN4-G1988,1988,4,28,3,41,87.59,0.0976,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP029,LTMD-CN4-G1988,1988,4,29,3,45,90.97,0.0667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP030,LTMD-CN4-G1988,1988,4,30,3,178,88.82,0.0562,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP031,LTMD-CN4-G1988,1988,4,31,3,155,86.77,0.1032,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP032,LTMD-CN4-G1988,1988,4,32,3,103,92.48,0.0291,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP033,LTMD-CN4-G1988,1988,4,33,6,151,21.76,0.9669,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP034,LTMD-CN4-G1988,1988,4,34,3,116,88.02,0.0690,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP035,LTMD-CN4-G1988,1988,4,35,3,71,90.42,0.0563,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP036,LTMD-CN4-G1988,1988,4,36,3,219,92.06,0.0183,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1988-VP037,LTMD-CN4-G1988,1988,4,37,3,71,85.91,0.1127,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
