normalization_version,viewer_key,catalog_generation,grade_code,viewer_title,title_core,title_core_normalized
CONALITEG_TITLECORE_0.2,H2018P5AGA,2018,5,Atlas de geografía del mundo.. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de geografía del mundo,atlas de geografia del mundo
CONALITEG_TITLECORE_0.2,H2018P5CNA,2018,5,Ciencias Naturales.. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2018P5DMA,2018,5,Desafíos matemáticos. Libro para el alumno.. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2018P5EAA,2018,5,Educación Artística.. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2018P5ESA,2018,5,Español.. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2018P5FCA,2018,5,Formación Cívica y Ética .. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2018P5GEA,2018,5,Geografía.. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2018P5HIA,2018,5,Historia.. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2018P5LEA,2018,5,Español. Libro de lectura.. Grado 5° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2018P6CNA,2018,6,Ciencias Naturales.. Grado 6° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2018P6DMA,2018,6,Desafíos matemáticos. Libro para el alumno.. Grado 6° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2018P6EAA,2018,6,Educación Artística.. Grado 6° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2018P6ESA,2018,6,Español.. Grado 6° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2018P6FCA,2018,6,Formación Cívica y Ética.. Grado 6° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2018P6GEA,2018,6,Geografía.. Grado 6° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2018P6HIA,2018,6,Historia.. Grado 6° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2018P6LEA,2018,6,Español. Libro de lectura.. Grado 6° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2019P1CAM,2019,1,Material de apoyo a la alfabetización Inicial. Tiras recortables. PrImer grado Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Material de apoyo a la alfabetización Inicial. Tiras recortables. PrImer grado,material de apoyo a la alfabetizacion inicial. tiras recortables. primer grado
CONALITEG_TITLECORE_0.2,H2019P1COA,2019,1,Conocimiento del medio. Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio,conocimiento del medio
CONALITEG_TITLECORE_0.2,H2019P1COM,2019,1,Conocimiento del medio. Docente. Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio. Docente,conocimiento del medio. docente
CONALITEG_TITLECORE_0.2,H2019P1ESA,2019,1,Lengua materna. Español. Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español,lengua materna. espanol
CONALITEG_TITLECORE_0.2,H2019P1ESM,2019,1,Lengua materna. Español. Docente. Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español. Docente,lengua materna. espanol. docente
CONALITEG_TITLECORE_0.2,H2019P1FCA,2019,1,Formación Cívica y Ética. Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2019P1LEA,2019,1,Lengua materna. Español lecturas. Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español lecturas,lengua materna. espanol lecturas
CONALITEG_TITLECORE_0.2,H2019P1MAA,2019,1,Matemáticas. Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas
CONALITEG_TITLECORE_0.2,H2019P1MAM,2019,1,Matemáticas. Docente. Grado 1° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas. Docente,matematicas. docente
CONALITEG_TITLECORE_0.2,H2019P2COA,2019,2,Conocimiento del medio. Grado 2° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio,conocimiento del medio
CONALITEG_TITLECORE_0.2,H2019P2COM,2019,2,Conocimiento del medio. Docente. Grado 2° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio. Docente,conocimiento del medio. docente
CONALITEG_TITLECORE_0.2,H2019P2ESA,2019,2,Lengua materna. Español. Grado 2° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español,lengua materna. espanol
CONALITEG_TITLECORE_0.2,H2019P2ESM,2019,2,Lengua materna. Español. Docente. Grado 2° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español. Docente,lengua materna. espanol. docente
CONALITEG_TITLECORE_0.2,H2019P2FCA,2019,2,Formación Cívica y Ética. Grado 2° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2019P2LEA,2019,2,Lengua materna. Español lecturas. Grado 2° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español lecturas,lengua materna. espanol lecturas
CONALITEG_TITLECORE_0.2,H2019P2MAA,2019,2,Matemáticas. Grado 2° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas
CONALITEG_TITLECORE_0.2,H2019P2MAM,2019,2,Matemáticas. Docente. Grado 2° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas. Docente,matematicas. docente
CONALITEG_TITLECORE_0.2,H2019P3CNA,2019,3,Ciencias Naturales Grado 3° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2019P3DMA,2019,3,Desafíos matemáticos. Libro para el alumno Grado 3° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2019P3EAA,2019,3,Educación Artística Grado 3° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2019P3ESA,2019,3,Español Grado 3° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2019P3FCA,2019,3,Formación Cívica y Ética Grado 3° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2019P3LEA,2019,3,Español. Libro de lectura Grado 3° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2019P4AMA,2019,4,Atlas de México Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de México,atlas de mexico
CONALITEG_TITLECORE_0.2,H2019P4CCA,2019,4,Conoce nuestra Constitución Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conoce nuestra Constitución,conoce nuestra constitucion
CONALITEG_TITLECORE_0.2,H2019P4CNA,2019,4,Ciencias Naturales Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2019P4DMA,2019,4,Desafíos matemáticos. Libro para el alumno Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2019P4EAA,2019,4,Educación Artística Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2019P4ESA,2019,4,Español Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2019P4FCA,2019,4,Formación Cívica y Ética Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2019P4GEA,2019,4,Geografía Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2019P4HIA,2019,4,Historia Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2019P4LEA,2019,4,Español. Libro de lectura Grado 4° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2019P5AGA,2019,5,Atlas de geografía del mundo Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de geografía del mundo,atlas de geografia del mundo
CONALITEG_TITLECORE_0.2,H2019P5CNA,2019,5,Ciencias Naturales Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2019P5DMA,2019,5,Desafíos matemáticos. Libro para el alumno Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2019P5EAA,2019,5,Educación Artística Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2019P5ESA,2019,5,Español Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2019P5FCA,2019,5,Formación Cívica y Ética Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2019P5GEA,2019,5,Geografía Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2019P5HIA,2019,5,Historia Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2019P5LEA,2019,5,Español. Libro de lectura Grado 5° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2019P6CNA,2019,6,Ciencias Naturales Grado 6° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2019P6DMA,2019,6,Desafíos matemáticos. Libro para el alumno Grado 6° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2019P6EAA,2019,6,Educación Artística Grado 6° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2019P6ESA,2019,6,Español Grado 6° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2019P6FCA,2019,6,Formación Cívica y Ética Grado 6° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2019P6GEA,2019,6,Geografía Grado 6° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2019P6HIA,2019,6,Historia Grado 6° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2019P6LEA,2019,6,Español. Libro de lectura Grado 6° Generación 2019 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
