coverage_version,wave_priority,wave_label,queue_status,operational_domain,viewer_key,catalog_generation,grade_code,title_core,asset_status,effective_fragseg_coverage,coverage_inherited_from_viewer,source_url
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI226,1993,6,MONOGRAFÍA ESTATAL GUANAJUATO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI226.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI227,1993,6,MONOGRAFÍA ESTATAL GUERRERO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI227.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI228,1993,6,MONOGRAFÍA ESTATAL HIDALGO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI228.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI229,1993,6,MONOGRAFÍA ESTATAL JALISCO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI229.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI230,1993,6,MONOGRAFÍA ESTATAL MICHOACÁN,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI230.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI231,1993,6,MONOGRAFÍA ESTATAL MORELOS,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI231.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI232,1993,6,MONOGRAFÍA ESTATAL NAYARIT,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI232.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI233,1993,6,MONOGRAFÍA ESTATAL NUEVO LEÓN,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI233.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI234,1993,6,MONOGRAFÍA ESTATAL OAXACA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI234.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI235,1993,6,MONOGRAFÍA ESTATAL PUEBLA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI235.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI236,1993,6,MONOGRAFÍA ESTATAL QUERÉTARO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI236.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI237,1993,6,MONOGRAFÍA ESTATAL QUINTANA ROO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI237.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI238,1993,6,MONOGRAFÍA ESTATAL SAN LUIS POTOSÍ,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI238.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI239,1993,6,MONOGRAFÍA ESTATAL SINALOA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI239.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI240,1993,6,MONOGRAFÍA ESTATAL SONORA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI240.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI241,1993,6,MONOGRAFÍA ESTATAL TABASCO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI241.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI242,1993,6,MONOGRAFÍA ESTATAL TAMAULIPAS,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI242.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI243,1993,6,MONOGRAFÍA ESTATAL TLAXCALA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI243.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI244,1993,6,MONOGRAFÍA ESTATAL VERACRUZ,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI244.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI245,1993,6,MONOGRAFÍA ESTATAL YUCATÁN,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI245.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI246,1993,6,MONOGRAFÍA ESTATAL ZACATECAS,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI246.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2008P4CI270,2008,4,CONOCE NUESTRA CONSTITUCIÓN,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2008P4CI270.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2008P5MA285,2008,5,MATEMAÁTICAS,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2008P5MA285.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2011P1ED296,2011,1,EDUCACIÓN FÍSCIA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P1ED296.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2011P2ED303,2011,2,EDUCACIÓN FÍSCIA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P2ED303.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2011P3ED310,2011,3,EDUCACIÓN FÍSCIA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P3ED310.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2011P4CI316,2011,4,CONOCE NUESTRA CONSTITICIÓN,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P4CI316.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2011P4ED318,2011,4,EDUCACIÓN FÍSCIA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P4ED318.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2011P5ED328,2011,5,EDUCACIÓN FÍSCIA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P5ED328.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2011P6ED338,2011,6,EDUCACIÓN FÍSCIA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P6ED338.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P1CAM,2014,1,"Material de apoyo a la alfabetización inicial, Tiras recortables y cartel con el alfabeto",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P1CAM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P1EAM,2014,1,Fichero didactico (incluye DVD),not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P1EAM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P2EAM,2014,2,Fichero didactico (incluye DVD),not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P2EAM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3AGS,2014,3,La entidad donde vivo Aguascalientes,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3AGS.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3BCN,2014,3,La entidad donde vivo Baja California Norte,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3BCN.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3BCS,2014,3,La entidad donde vivo Baja California Sur,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3BCS.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3CAM,2014,3,La entidad donde vivo Campeche,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3CAM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3CDM,2014,3,La entidad donde vivo Ciudad de México,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3CDM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3CHH,2014,3,La entidad donde vivo Chihuahua,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3CHH.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3CHP,2014,3,La entidad donde vivo Chiapas,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3CHP.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3COA,2014,3,La entidad donde vivo Coahuila,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3COA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3COL,2014,3,La entidad donde vivo Colima,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3COL.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3DUR,2014,3,La entidad donde vivo Durango,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3DUR.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3GRO,2014,3,La entidad donde vivo Guerrero,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3GRO.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3GTO,2014,3,La entidad donde vivo Guanajuato,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3GTO.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3HID,2014,3,La entidad donde vivo Hidalgo,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3HID.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3JAL,2014,3,La entidad donde vivo Jalisco,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3JAL.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3MEX,2014,3,La entidad donde vivo México,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3MEX.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3MIC,2014,3,La entidad donde vivo Michoacán,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3MIC.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3MOR,2014,3,La entidad donde vivo Morelos,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3MOR.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3NAY,2014,3,La entidad donde vivo Nayarit,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3NAY.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3NLE,2014,3,La entidad donde vivo Nuevo León,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3NLE.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3OAX,2014,3,La entidad donde vivo Oaxaca,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3OAX.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3PUE,2014,3,La entidad donde vivo Puebla,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3PUE.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3QRO,2014,3,La entidad donde vivo Quintana Roo,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3QRO.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3QUE,2014,3,La entidad donde vivo Querétaro,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3QUE.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3SIN,2014,3,La entidad donde vivo Sinaloa,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3SIN.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3SLP,2014,3,La entidad donde vivo San Luis Potosí,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3SLP.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3SON,2014,3,La entidad donde vivo Sonora,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3SON.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3TAB,2014,3,La entidad donde vivo Tabasco,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3TAB.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3TAM,2014,3,La entidad donde vivo Tamaulipas,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3TAM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3TLA,2014,3,La entidad donde vivo Tlaxcala,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3TLA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3VER,2014,3,La entidad donde vivo Veracruz,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3VER.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3YUC,2014,3,La entidad donde vivo Yucatán,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3YUC.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P3ZAC,2014,3,La entidad donde vivo Zacatecas,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P3ZAC.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2014P4CCA,2014,4,Conoce nuestra Constitución,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P4CCA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2018P1CAM,2018,1,Material de apoyo a la alfabetización Inicial. Tiras recortables,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2018P1CAM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2018P1COA,2018,1,Conocimiento del medio,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2018P1COA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2018P1COM,2018,1,Conocimiento del medio. Docente,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2018P1COM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2018P2COA,2018,2,Conocimiento del medio,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2018P2COA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2018P2COM,2018,2,Conocimiento del medio. Docente,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2018P2COM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2018P4CCA,2018,4,Conoce Nuestra Constitución,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2018P4CCA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2019P1CAM,2019,1,Material de apoyo a la alfabetización Inicial. Tiras recortables. PrImer grado,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P1CAM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2019P1COA,2019,1,Conocimiento del medio,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P1COA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2019P1COM,2019,1,Conocimiento del medio. Docente,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P1COM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2019P2COA,2019,2,Conocimiento del medio,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P2COA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2019P2COM,2019,2,Conocimiento del medio. Docente,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P2COM.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H2019P4CCA,2019,4,Conoce nuestra Constitución,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P4CCA.htm
