analysis_version,target_viewer,candidate_viewer,viewer_page,target_sha256,candidate_sha256,target_byte_size,candidate_byte_size
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,165,58ca009a5efbffd15ecf66d609755379e62b8cb4bdb7ddcf7ab637b062355576,574c280c573742d095b8e1572d044602809e57c90865bb82fad9d0ab4caede3f,187509,184373
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,166,416469c5e2398e0fc7eeffaafa585c33d099ca5447e8b5c185a26c4a74b08bd1,3e4444fec5466a7fe1641b0b9453dd4c571d176704758f056fcede463cb5515a,925461,270282
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,167,16e9d8057700ede84b2070184ad18d26996f9b032ede15ace74f9cc481e68a70,2ffce3f59f5f2133b025121fd2d09106b51ea0fa1049f3e435c375531b61d9c7,708228,259313
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,168,e89ed413362a83f31ca022898992a9d3c9c4f56a470f0e7d069ba0a638d7b8d4,8339cdbbce980ad0521825ff2a77e13e31f7a4d90a3d2bedcb67c4361f41c6a6,423737,335464
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,169,1345fd071117892b9dc5b8efb176ebc53eb5028a6c3e687e71f6a77b4c569432,b764de1982ddd0424334a7fa53a8c344ee4bf894f6669299804bf45020bacfe4,509046,391210
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,170,3bec5a726d2fa1fd31563de1337bc183e852ed7ad798574f1e06c3335349c7a9,1e8953804ac97b8e8603830c23f2853300eed265bff3fe1b98fffa403f77bf7c,420491,333741
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,171,7ca0a36de2f1d4030c20f78dd5599bd974afa92c711106f339dc1a2ce9f4945b,14e9820173024fefc1b76a8dd97d18f771d23fc92697d8ae3e0f6d655c315341,548463,465084
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,172,36d12a265b603c563e146efd48811726cf34cd54a4b3becaec63965714a69400,95ddd69d95b6166d866f070c2b4b28b727bf76f36820728e44c0562f2475d59d,512287,417652
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,173,4ecb86a31de9c463c8df948f262a2f6c215510f48daa86d464af0290e9f691b0,6a563ee446c2bcb195f9929124c34e26105db3a59aee3b642fabeec582f50566,614257,488880
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,174,df378f37a445a87d3184c6a86af008cf7cde6540ccde1ff4682b75ec24b41de6,6560101419a6f2085b56fb4ec0d8c65464759f056c3b9d3a22cf06b1161e7a97,468605,406352
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,175,05379fb4ecd6e38b7eaf1be07acdc5c0c08855a47c38817673995c5a673df37b,3bcbd146623a637b7fcf6540e5dcb4430ab78f0f9cce8c48911e3cfddb14d869,325327,268724
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,176,ead25f78f1b1fc9d95d8901d30b8cd915072d98d381f60618972c4b8d7ee2185,1bc128978f626233b85b9e6027c81bc259b1e8776d913da74f4ff7ada81d7af6,307004,289317
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,177,9ceacc3c86e9485b9578e42c13e490b29956b9db0f045859931dd66452f4327e,a2f29216d222279c1a16d1ea330ff160c67737d89e6b1a07618e9bab2aab402f,410515,320032
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,178,b7e0d93a10afb1467c51d42d53f126fbc4432833acd419c8c1a2fd456520d634,81d6692e1b4cd34dc6a47b9c4df06da450e58d84098e684e02459d141e35f5b9,376680,340156
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,179,849c3606cfe346108f41c1052e3d1aeabd8ae7095012c8b5ab965fcdec9ca984,374191788815a22078e2867d2004462feca3f22706023393d75884a246130097,266611,237270
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,180,72911637edab227a00fc0797e1d24c75b374160a6b16b0476e5f0d192792c1df,39d89ff331d8944d0eb5b44a0d49fcbbd03ea515a4adc6daf2a9c2fbee5492b8,435354,331904
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,181,d44f18ae61def3aec603039a43d6a01caaf754f5e873658f04456c8f23923479,2daa92b6f19bf1f47157ea9c56ef9edcf27e48e112db4227a4aeedc4dec348eb,510567,393633
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,182,65c623dbd1bf0e3d69278a42045a6306f4d26903db808393bb7602c68e04ab57,637d3d91357f23a6da4613633554e5aa5e22d9f1d47cda616d6c6f93e4424ff5,464570,373411
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,183,6a3a27e78f58c74fe1f902e4176a9918c9491f4acef93f6bf73b9dafd4e8358c,27d3ec3bf3b98e9c957592780591363e85e2af2ebe024ab159ba243c28d3deec,404422,381587
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,184,95e67bce42859d9e9123cb8a2dd585cfb9d6347daa4b0e130a2289278347b93a,8629689b192bf7bb4bd5967e71b2755e17b8147216745e5422a1ac3790cfaae9,408996,382144
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,185,763ef37cf306d1657154b84bb73278b3c0b2a5d761ceb63ff4a6eb727c0905c0,ef388dbeb2453ba91e84f19e9c84ecfa0100f5a26b8868f3979b50c4f5a2be3e,383374,306386
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,186,f46ea57ec20de6a8a54901ebad2ba18e3ad5cb77120c5790938b703d850b435b,714475e5541b12fb1af2c006ba5d80c6ebb6d2e640f963af6d9cef26058dbcef,509370,373638
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,187,334a5d04bbed436bef8995510e6c9b3bea1aedaad24de9e33b1b9d1e2b513906,109e188759c09d29bd8c88709b2f4771d11fe5053f196921eeb1a4ae353ac9f0,377547,301292
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,188,9742a94e9fde43a7275ea314d589434d393266e0d4ab57dcf105d0265b155ead,9cde7812b91c93d30a7cf92c38a0fdd4f6e7096e89cbf013c87dea82cfca1ba5,254105,221508
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,189,9f39bb062e174f6c4d640478bd10df8e09732c4bdf0d22ad705feae69236788e,e10c4493a06c324548e3d7cfa7963abf3c06ca459bf14cdfe94710ce60f4f7ae,346916,308836
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,190,c7998159959ac3c8f18be522573b7af991be4f84481abf2ea3414dba5e0e25b5,4b41f2a65f5b6dbe53ca545502a84a4b588f60dd4b904e59e890662e0ef8ce51,453870,327197
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,191,703d47801feb365c13c47b678a8b733f11a8956102c7a0c8bfc8cc1c8a2cd6b4,4c4a9d9332077a3dd9368a56b01446df51537ac39f63151c2f5b7d37d33183b5,500474,370882
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,192,408df29bf19a71221896454c5087c641b72162d931bf1f6b8ccf3eaa0eb2e494,8a1f58c30088674228889a91dbc66c71e47634db4bb4c4c7218634e003fc767d,303536,279587
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,193,2a6f7915d70743222f9a8331f9f7ca8f112673348b0695606f0bf6567aa0c7e0,7bedad05859bba13fba09949105f75831a96ab06ed0f5519e2d4458c312ac14c,369321,281607
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,194,8f830febc232463b403e64f2ab49d8f8b72ccd2b7b6142fc5cf747365ce4fd90,1585cc67a685176d08efbd11d469821107135421824a74178416d96fa949f4b6,467140,346743
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,195,0b87d1161530d9478845068e9b03d389263196238392ad5aa0e60c2a240a3c54,ffa24918b5531a714b1bea9defa66ebdf68be3e322a108d32a62769eeb296b0e,273903,231947
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,196,7bb513960839f9c40387b15c04dc204ead4a2647883f6b8832988c2294cb5869,a4fcddb945a70d62908ed235cc424c1650f0b32d1b44811d440e957f4eab6022,325475,269515
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,197,8ae1e0b961af16a6fdeec865e09a63ebaf5307bef543a1432598e20448bac25d,ef449cf5a2c7d863e8a4abec98f337edf18b0aaef3a42337519ea042f64eac01,489802,403218
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,198,b57cc035904e7320444e0bff62c950542aa10a9a8ec91ad54b7f8a49238efa7b,dc399c5e1d85e70e07fad7c0cd18253bbae88688ff4a5ac6cc262577cc501884,390858,309836
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,199,1a9488cf0094bab0d0b7ab300fb266202a27f2e85967245adcef2978753f7234,1629c3d04e0ee3342319bfad4651d81117bcfb0954eb621fb4883d07e8e82823,525710,394803
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,200,bcf7769a2c5a5f4adb5ccb8d75af699185a29cdc1715bd6327504a2c7391acb8,5e529bf55c3b45e744066b157aea7438b9b2d752b01738db081acb138681d13a,371062,325659
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,201,5982e80e01582d6c9784ee224910f6eba8ff311eff0fd22aa28580bf8a387a37,06174397a9d3d7bed32950c71650ffe49741f0f6a4d06d3afc83356671b12787,450759,349639
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,202,9b29bec2e5c128d63d178d1b5aaba5b647ee52850c22141e65eab13431b939ce,04fa12c0427aaa66fa421c8d832c115a63bae653770db4f3a99a64feb6941da4,455855,351419
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,203,600634f94b7e63a9fde793078a104c03bfdb1dc1a99d154d5c8b59f7037f87ca,0f1b29a30ceda6dc6077c8159d8a74060ee16cb5426453fcc3ac97ed278049a9,311998,277039
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,204,1c144b4799441ebf094776d4f3a43b7ab34ac43922c5ba86e3455d057b7347c3,8ca9b7f5774e3d5f4fd54215e968b33277f9e848527602eca4692b245cca5b50,407801,363236
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,205,28f12ebbbb558b4eedf65e23acfc9e43e3043838a7754087aec9389d47dab45a,648b3b4a9c5f0b7a850e0312bfba1e9ac013521b55952844dffb856a5d75c7ed,323085,273769
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,206,81027a3de3b44ef6e451236063a12b06290f9c0907334bc5b78661b477e5c52a,a24c3648bfe5d6b1b31b03c3c961c07a6dd14bdc600af3f73a4a3e2ef1721d0e,433427,329535
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,207,4e5a389339a1b33e41d5402ffdba53d247eb768e4d669e1c0820c6077a789f35,ebdf599aba75fc020dd52bdb0d1b08d8dcdad9401dca7ca5b980732e90275331,372040,313721
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,208,1024f515654e27a8b8a367f3aa6afec03061f12f1715cd2731c51af0e3806489,e724f2d0c572c55322c9fe4563d5718f6458eb2a4a9ca2d8dc59e10e6ac7e957,194254,205527
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,209,ed259f2a01f01e5a9777b54da96ab3a4c96a9120e74fd420989717350d3f7ac2,6393135fdc6ed22586c89fd69c22eb421aa7b15562b46d60ac5d1c122e75a72f,259905,251688
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,210,2210764f32a696b17947e9092368be57897e79f5bf3b00edba81e22e7d197f09,9c9806218c291dfe30049c2afc6f18d739fc832a60f38aadefde3c50c02c6618,201272,213337
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,211,8a6ec69f1e43945a6f1f7e6a8fc40c8c475b0a8e819c36c5c7e96114bdcdf0e0,4351568cc3aaf8ceec174b1deefdda7710652ff29969bc614d883a30133d11fa,308609,258945
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,212,8497af3e0ba6ba38fc4aa0e3ce6a4f8b4ade5e8c7a53200bb17d22be67b0754b,58accf843d5f6bf6606041bb64d6b4bc4aab9e313200421a1e2f75846b3b6721,462976,427506
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,213,b9b6d01626a5a5feabccf5ca61e0070669b579458508beedfd32314caafe1099,754dbaac18d32f3be1df67f4ecd612d85ee96111a3013e67b6a2da50924a280c,464517,425345
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,214,c7a0112d93d60e8063805a5065582f22e0b907b403e2e4a069730972a0d31ae6,dc40a019ca0949930d0347b68847b24db372714c1f4eb2bb436d649fe023b0ca,443106,412412
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,215,09550f63f49287d87d1a3c267e2d2606972f48eab06b81c15da716713042ca8f,08fb87873ef5f9e926dfceeb7f0d7cf002eb8020f2044740f0cf48bc9519055c,588674,529217
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,216,965b0e7e8a04ce76eb8c510b82dfd2b51ff5be26afd85993c214c7547d940021,beffa889c7c095ba727ab0599bf073ae9c31efe268d877c934e4c54bf682124f,561475,505513
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,217,8d054593ab026329a2e4c375efa61875d5a782efbf35693b69c87c37fdf350ac,5784c2c4c739f589c089744587c8bf80376e287463548cc43e0ce95c71c57548,366076,296933
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,218,f90b430455de2b0b4c7d3fe985f3bdde9524669313510f8c2134a10046f903fa,f951e9fde3bdcf0eb86f22f46e8871222ee7c4fa904cc82495dc948538cd5bc6,338813,279809
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,219,1ebb5aa67dedb827c8cd64c1fb46ce1195a8920005c0bbe5d1eb3cb1872fe890,05a293f57661ab34c9b751403c5aea55fa4afe27cc1e2db96810d758274b1d7c,342870,282637
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,220,d8a0ea2d2b7eb709f2dc2c5b421598bf2e9e968d0fab50d841446e4ba08f1b3d,119ab17f356f47e01e50cda7fb69c077ff4d1778b12a85b1fc631ebd906b9c1e,339200,280017
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,221,4df49894f8e1f857eb99175e64e7f1885cc45468d41fbd2f1ecb9aa10c5d2737,88dcebc169aa5af4ab09556e039aeee9af4f71235773d8cf8b343ba53a48a2c0,342870,282637
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,222,1aef00a51d34f28564576dcf6f798c227fbbdf1b9cca15c5d08116f21df0be99,1be0f8f9aa1c59801812ea2d6f1795cbc11644904428498e4db35017d7a939bf,339110,280122
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,223,730f52f661aaac98cd85232aa4a6260e1b18900303aec8e523ae1f5019b4b155,9b096bf40b51c7401b723d00034088c03740c206891c5dff5cded8bbf59d10bd,253617,228965
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,224,68c4c43c53cb44bc2c46d97eead38180f488287b1f6b97bf62ca1e6785bbfb26,df37dce520ad16d0a39afb1fc53b3b1009600af67abcd58028cfb32d5caea02b,125664,144824
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,225,29a9d36795cc7a3b24e9670339817d520c44a77e717b7c60ca412996156c1e79,8c7100dc17bab5391b283e8d7bffd0679d022ebb54a8a20a466bb07a8d742fd5,633309,237864
