analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI223,H1993P6HI235,1993,1993,6,6,1,1,2963,2835,124,0.021854,0.041849,0.043739
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3SLP,2014,2014,3,3,1,1,2470,2449,123,0.025646,0.049798,0.050225
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI223,H1993P6HI229,1993,1993,6,6,1,1,2963,3076,123,0.020791,0.041512,0.039987
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3TAB,2014,2014,3,3,1,1,1982,2003,122,0.031582,0.061554,0.060909
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3SLP,2014,2014,3,3,1,1,1982,2449,122,0.028313,0.061554,0.049816
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI229,H1993P6HI237,1993,1993,6,6,1,1,3076,3064,122,0.020273,0.039662,0.039817
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3COA,H2014P3GRO,2014,2014,3,3,1,1,2101,2032,121,0.030160,0.057592,0.059547
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3TLA,2014,2014,3,3,1,1,2470,1798,121,0.029178,0.048988,0.067297
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI235,H1993P6HI237,1993,1993,6,6,1,1,2835,3064,121,0.020942,0.042681,0.039491
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI237,H1993P6HI244,1993,1993,6,6,1,1,3064,3350,121,0.019228,0.039491,0.036119
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI229,H1993P6HI244,1993,1993,6,6,1,1,3076,3350,121,0.019191,0.039337,0.036119
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3TAB,2014,2014,3,3,1,1,2032,2003,120,0.030651,0.059055,0.059910
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI244,1993,1993,6,6,1,1,2429,3350,120,0.021205,0.049403,0.035821
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI227,H1993P6HI244,1993,1993,6,6,1,1,2751,3350,120,0.020064,0.043621,0.035821
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI235,H1993P6HI244,1993,1993,6,6,1,1,2835,3350,120,0.019786,0.042328,0.035821
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI227,H1993P6HI235,1993,1993,6,6,1,1,2751,2835,119,0.021767,0.043257,0.041975
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3TLA,2014,2014,3,3,1,1,2224,1798,118,0.030225,0.053058,0.065628
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3PUE,2014,2014,3,3,1,1,1982,2087,118,0.029866,0.059536,0.056540
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3PUE,H2014P3SON,2014,2014,3,3,1,1,2087,2057,118,0.029309,0.056540,0.057365
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI225,1993,1993,6,6,1,1,2429,2269,118,0.025764,0.048580,0.052005
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SLP,H2014P3ZAC,2014,2014,3,3,1,1,2449,2325,118,0.025344,0.048183,0.050753
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SLP,H2014P3VER,2014,2014,3,3,1,1,2449,3024,118,0.022035,0.048183,0.039021
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SIN,H2014P3TAB,2014,2014,3,3,1,1,2014,2003,117,0.030000,0.058093,0.058412
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3SLP,2014,2014,3,3,1,1,2224,2449,117,0.025680,0.052608,0.047775
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3ZAC,2014,2014,3,3,1,1,2470,2325,117,0.025011,0.047368,0.050323
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI225,H1993P6HI235,1993,1993,6,6,1,1,2269,2835,117,0.023461,0.051565,0.041270
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3COA,H2014P3JAL,2014,2014,3,3,1,1,2101,1908,115,0.029533,0.054736,0.060273
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3QRO,H2014P3TLA,2014,2014,3,3,1,1,2358,1798,115,0.028458,0.048770,0.063960
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3SLP,2014,2014,3,3,1,1,1908,2449,115,0.027110,0.060273,0.046958
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3TAB,H2014P3YUC,2014,2014,3,3,1,1,2003,2773,115,0.024673,0.057414,0.041471
