diagnostic_version,viewer_key,catalog_generation,grade_code,viewer_page,source_image_index,asset_status,http_status,source_asset_url
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,61,61,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/061.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,62,62,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/062.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,63,63,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/063.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,64,64,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/064.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,65,65,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/065.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,66,66,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/066.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,67,67,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/067.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,68,68,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/068.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,69,69,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/069.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,70,70,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/070.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,71,71,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/071.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,72,72,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/072.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,73,73,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/073.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,74,74,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/074.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,75,75,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/075.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,76,76,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/076.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,77,77,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/077.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,78,78,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/078.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,79,79,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/079.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,80,80,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/080.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,81,81,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/081.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,82,82,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/082.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,83,83,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/083.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,84,84,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/084.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,85,85,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/085.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,86,86,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/086.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,87,87,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/087.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,88,88,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/088.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,89,89,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/089.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,90,90,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/090.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,91,91,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/091.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,92,92,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/092.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,93,93,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/093.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,94,94,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/094.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,95,95,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/095.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,96,96,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/096.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,97,97,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/097.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,98,98,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/098.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,99,99,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/099.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,100,100,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/100.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,101,101,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/101.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,102,102,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/102.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,103,103,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/103.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,104,104,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/104.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,105,105,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/105.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,106,106,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/106.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,107,107,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/107.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,108,108,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/108.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,109,109,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/109.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,110,110,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/110.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,111,111,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/111.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,112,112,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/112.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,113,113,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/113.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,114,114,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/114.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,115,115,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/115.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,116,116,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/116.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,117,117,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/117.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,118,118,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/118.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,119,119,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/119.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,120,120,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/120.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,121,121,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/121.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,122,122,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/122.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,123,123,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/123.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,124,124,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/124.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,125,125,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/125.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,126,126,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/126.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,127,127,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/127.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,128,128,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/128.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,129,129,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/129.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,130,130,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/130.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,131,131,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/131.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,132,132,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/132.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,133,133,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/133.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,134,134,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/134.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,135,135,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/135.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,136,136,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/136.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,137,137,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/137.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,138,138,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/138.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,139,139,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/139.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,140,140,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/140.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,141,141,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/141.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,142,142,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/142.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,143,143,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/143.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,144,144,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/144.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,145,145,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/145.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,146,146,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/146.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,147,147,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/147.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,148,148,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/148.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,149,149,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/149.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,150,150,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/150.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,151,151,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/151.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,152,152,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/152.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,153,153,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/153.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,154,154,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/154.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,155,155,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/155.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,156,156,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/156.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,157,157,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/157.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,158,158,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/158.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,159,159,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/159.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,160,160,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/160.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,161,161,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/161.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,162,162,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/162.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,163,163,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/163.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,164,164,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/164.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,165,165,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/165.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,166,166,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/166.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,167,167,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/167.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,168,168,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/168.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,169,169,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/169.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,170,170,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/170.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,171,171,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/171.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,172,172,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/172.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,173,173,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/173.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,174,174,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/174.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,175,175,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/175.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,176,176,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/176.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,177,177,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/177.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,178,178,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/178.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,179,179,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/179.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,180,180,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/180.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,181,181,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/181.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,182,182,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/182.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,183,183,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/183.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,184,184,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/184.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,185,185,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/185.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,186,186,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/186.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,187,187,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/187.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,188,188,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/188.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,189,189,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/189.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,190,190,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/190.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,191,191,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/191.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,192,192,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/192.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,193,193,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/193.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,194,194,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/194.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,195,195,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/195.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,196,196,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/196.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,197,197,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/197.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,198,198,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/198.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,199,199,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/199.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,200,200,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/200.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,201,201,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/201.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,202,202,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/202.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,203,203,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/203.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,204,204,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/204.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,205,205,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/205.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,206,206,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/206.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,207,207,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/207.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,208,208,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/208.jpg
