analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1988P5ES125,H2019P1ESM,1988,2019,5,1,0,0,2159,4285,74,0.011617,0.034275,0.017270
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P1ES345,H1966P6ES377,1966,1966,1,6,1,0,711,2296,73,0.024881,0.102672,0.031794
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES366,H1988P5ES125,1966,1988,5,5,0,1,2059,2159,73,0.017612,0.035454,0.033812
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H1972P3ES075,1960,1972,2,3,0,0,1700,3146,73,0.015294,0.042941,0.023204
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P3ES350,H2019P1ESM,1966,2019,3,1,0,0,1496,4285,73,0.012789,0.048797,0.017036
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H2019P1ESM,1960,2019,2,1,0,0,1700,4285,73,0.012348,0.042941,0.017036
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1988P2ES114,H2018P2LEA,1988,2018,2,2,0,1,918,849,72,0.042478,0.078431,0.084806
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1982P2ES100,H2018P2LEA,1982,2018,2,2,0,1,949,849,72,0.041715,0.075869,0.084806
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P4ES358,H1966P5ES366,1966,1966,4,5,1,0,1221,2059,72,0.022444,0.058968,0.034968
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES365,H1972P6ES092,1966,1972,5,6,0,0,2486,1948,72,0.016506,0.028962,0.036961
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES376,H1972P3ES075,1966,1972,6,3,0,0,2181,3146,72,0.013701,0.033012,0.022886
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P4ES358,H2018P1ESM,1966,2018,4,1,0,0,1221,4315,72,0.013177,0.058968,0.016686
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P5ES086,H1988P6ES131,1972,1988,5,6,0,0,3121,2644,72,0.012647,0.023070,0.027231
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H1966P6ES376,1960,1966,2,6,0,0,1700,2181,71,0.018635,0.041765,0.032554
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P2ES068,H1972P3ES073,1972,1972,2,3,1,0,1934,2194,71,0.017501,0.036711,0.032361
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P2ES347,H1966P5ES365,1966,1966,2,5,1,0,1653,2486,71,0.017453,0.042952,0.028560
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H2008P2ES261,H2011P2ES304,2008,2011,2,2,0,1,2146,2070,71,0.017129,0.033085,0.034300
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P2ES066,H2014P1ESM,1972,2014,2,1,0,0,1750,3287,71,0.014297,0.040571,0.021600
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H2018P2ESA,H2019P1ESA,2018,2019,2,1,0,0,2176,1940,70,0.017301,0.032169,0.036082
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H2011P3ES311,H2011P4ES319,2011,2011,3,4,1,0,2301,1957,70,0.016714,0.030422,0.035769
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H2014P5ESA,H2014P6ESA,2014,2014,5,6,1,0,2307,2562,70,0.014586,0.030342,0.027322
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P5ES086,H2014P1ESM,1972,2014,5,1,0,0,3121,3287,70,0.011044,0.022429,0.021296
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1988P5ES125,H2018P1ESM,1988,2018,5,1,0,0,2159,4315,70,0.010931,0.032422,0.016222
